DeviceName Voc(mV) Isc/(mA/cm2) FF(%) PCE(%) Concentration(mM) Annealing_T(°C) Molecular_Weight(u) Hydrogen_Bond_Donor_Count Hydrogen_Bond_Acceptor_Count Rotatable_Bond_Count Rigid_Bond_Count Topological_Polar_Surface_Area Complexity Heavy_Atom_Count Halide_fraction Heteroatom_carbon_ratio Heteroatom_count H_Count C_Count Cl_Count Br_Count I_Count
n-BAI-5mM-20T-2-61-Re 1080.89 15.1 41.84 6.83 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-20T-2-62-Re 1092.94 19.31 62.96 13.29 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-20T-2-63-Re 1093.28 19.07 64.82 13.51 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-20T-2-64-Re 1097.81 19.51 77.94 16.69 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-20T-3-65-Re 1094.22 21.87 58.38 13.97 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-20T-3-66-Re 1095.43 21.79 50.73 12.11 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-20T-3-67-Re 1098.64 21.65 52.1 12.39 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-20T-3-68-Re 1092.51 21.81 49.89 11.89 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-20T-3-69-Re 1095.28 20.63 48.96 11.07 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-20T-3-70-Re 1096.15 21.79 57.56 13.75 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-20T-3-71-Re 1093.58 22.03 68.59 16.53 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-20T-3-72-Re 1069.38 21.49 68.06 15.64 5 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-1-73-Re 1066.13 21.9 65.29 15.24 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-1-74-Re 1100.02 22.42 80.81 19.93 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-1-75-Re 1109.05 21.03 58.63 13.67 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-1-76-Re 1075.44 15.95 39.36 6.75 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-1-77-Re 1065.1 15.5 40.17 6.63 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-1-78-Re 1072.99 14.52 43.19 6.73 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-1-79-Re 1076.58 19.98 77.55 16.68 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-2-82-Re 1079.4 21.91 53.58 12.67 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-2-83-Re 1066.9 20.7 46.56 10.28 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-2-84-Re 1055.19 17.57 41.03 7.6 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-2-85-Re 1048.8 22.04 45.36 10.48 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-2-86-Re 1056.56 21.99 46.17 10.73 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-2-87-Re 1050.23 23.56 56.13 13.89 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-2-88-Re 1034.7 23.35 61.05 14.75 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-3-89-Re 1080.08 15.16 44.4 7.27 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-3-90-Re 1088.81 13.52 43.64 6.42 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-3-91-Re 1042.81 11.03 36.96 4.25 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-3-92-Re 1091.13 14.42 45.71 7.19 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-3-93-Re 1065.31 15.06 38.62 6.19 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-3-94-Re 1061.45 20.89 47.79 10.6 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-3-95-Re 1053.86 21.61 49.3 11.23 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-5mM-100T-3-96-Re 1048.56 21.52 49.81 11.24 5 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-1-97-Re 1094.67 16.73 46.84 8.58 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-1-98-Re 1077.31 12.59 37.8 5.13 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-1-99-Re 1072.66 11.67 38.09 4.77 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-1-100-Re 1077.52 15.92 45.68 7.84 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-1-101-Re 1066.27 11.63 39.72 4.93 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-1-102-Re 1074.74 15.25 45.52 7.46 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-1-103-Re 1074.38 14.47 43.42 6.75 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-2-105-Re 1089.97 16.01 52.38 9.14 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-2-106-Re 1092.71 15.78 49.34 8.51 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-2-107-Re 1099.19 14.24 48.01 7.52 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-2-108-Re 1084.43 10.93 39.57 4.69 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-2-110-Re 1097.29 16.5 44.6 8.07 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-2-111-Re 1088.44 13.36 43.75 6.36 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-3-113-Re 1082.37 18.95 57.04 11.7 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-3-114-Re 1099.34 19.03 60.4 12.63 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-3-115-Re 1099.09 19.1 57.59 12.09 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-3-116-Re 1087.83 14.15 49.25 7.58 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-3-117-Re 1084.98 17.41 51.33 9.69 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-3-118-Re 1056.91 14.22 42.78 6.43 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-20T-3-119-Re 1089.25 18.48 50.89 10.24 10 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-1-121-Re 1052.13 12.74 42.98 5.76 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-1-122-Re 1066.53 12.28 43.34 5.67 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-1-123-Re 1077.59 11.67 45.66 5.74 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-1-124-Re 1066.28 9.82 40.49 4.24 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-1-125-Re 1056.46 12.59 42.29 5.63 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-1-126-Re 1059.25 14.04 42.47 6.32 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-1-127-Re 1055.41 13.37 44.26 6.24 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-2-129-Re 1029.96 8.76 42.12 3.8 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-2-130-Re 1079.54 15.7 54.35 9.21 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-2-131-Re 1074.21 12.98 46.46 6.48 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-2-132-Re 1075.43 14.64 50.57 7.96 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-2-133-Re 1074.09 13.15 45.26 6.39 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-2-134-Re 1066.89 15.11 45.69 7.37 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-2-135-Re 1084.77 16.31 53.86 9.53 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-3-137-Re 1067.18 18.47 52.01 10.25 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-3-138-Re 1084.48 15.42 49.11 8.21 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-3-139-Re 1073.3 12.68 39.82 5.42 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-3-140-Re 1072.43 13.62 41.26 6.03 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-3-141-Re 1080.62 17.04 47.41 8.73 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-3-142-Re 1073.1 17.14 44.09 8.11 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-3-143-Re 1073.93 18.85 51.27 10.38 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-10mM-100T-3-144-Re 1062.63 19.93 57.75 12.23 10 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-1-145-Re 1098.58 19.4 38.05 8.11 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-1-146-Re 1091.58 17.4 35.65 6.77 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-1-147-Re 1121.87 22.35 52.02 13.04 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-1-149-Re 1097.93 13.4 33.94 4.99 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-1-150-Re 1102.02 17.28 38.01 7.24 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-1-151-Re 1103.61 17.71 45.02 8.8 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-2-153-Re 1088.08 17.6 45.29 8.67 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-2-154-Re 1041.63 10.6 36.33 4.01 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-2-155-Re 1114.36 13.75 55.53 8.51 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-2-157-Re 1089.68 10.15 41.83 4.63 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-2-158-Re 1100.32 13.09 45.01 6.48 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-3-161-Re 1098.63 17.73 48.02 9.35 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-3-162-Re 1083.83 9.83 41.7 4.44 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-3-163-Re 1038.91 15.58 38.66 6.26 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-3-164-Re 1097.69 12.33 42.83 5.8 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-3-165-Re 1110.78 13.94 47.34 7.33 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-3-166-Re 1106.48 15.89 48.99 8.61 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-20T-3-167-Re 1096.05 14.16 42.72 6.63 15 20 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-1-169-Re 1069.14 19.31 49.44 10.21 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-1-170-Re 1063.17 14.93 43.94 6.97 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-1-171-Re 1074.93 13.56 45.88 6.69 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-1-173-Re 1063.37 9.24 40.74 4.0 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-1-174-Re 1087.17 17.73 52.69 10.16 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-1-175-Re 1079.43 13.88 47.28 7.09 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-2-177-Re 1002.45 6.07 25.18 1.53 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-2-178-Re 1035.71 8.43 31.88 2.78 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-2-179-Re 1054.11 10.38 36.45 3.99 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-2-180-Re 1064.84 16.76 43.78 7.81 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-2-181-Re 1053.76 11.99 38.44 4.86 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-2-182-Re 1073.21 15.44 37.8 6.27 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-2-183-Re 1074.86 15.66 38.97 6.56 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-2-184-Re 1078.39 17.72 42.58 8.14 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-3-185-Re 1090.23 18.82 73.04 14.99 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-3-186-Re 1065.93 15.94 58.89 10.01 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-3-187-Re 1066.8 17.75 58.16 11.01 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-3-188-Re 1059.0 16.69 48.79 8.62 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-3-189-Re 1045.47 17.56 64.11 11.77 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-3-190-Re 1038.61 16.67 67.14 11.62 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
n-BAI-15mM-100T-3-191-Re 1042.18 17.61 66.39 12.18 15 100 201.05 1 1 2 0 27.64 13.1194 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-1-193-Re 1082.05 18.63 53.01 10.68 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-1-194-Re 1099.15 15.19 49.25 8.22 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-1-195-Re 1098.86 17.08 49.0 9.2 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-1-196-Re 1112.63 16.47 47.23 8.65 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-1-197-Re 1114.13 18.32 52.25 10.67 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-1-198-Re 1116.79 18.74 56.75 11.88 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-1-199-Re 1114.19 18.73 59.94 12.51 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-2-201-Re 1070.76 14.42 72.42 11.18 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-2-205-Re 1098.03 12.55 46.95 6.47 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-2-206-Re 1076.76 9.73 34.66 3.63 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-2-207-Re 1098.28 15.9 47.88 8.36 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-2-208-Re 1102.99 19.14 59.06 12.47 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-3-209-Re 1035.65 23.43 58.73 14.25 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-3-210-Re 1074.88 23.31 75.18 18.83 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-3-211-Re 1071.14 23.57 78.41 19.8 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-3-212-Re 1080.11 23.24 74.21 18.63 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-3-213-Re 1087.36 23.64 74.48 19.15 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-20T-3-216-Re 1093.34 23.66 82.14 21.25 5 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-1-217-Re 1084.8 15.15 50.79 8.35 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-1-219-Re 1097.44 14.7 60.42 9.75 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-1-220-Re 1080.79 14.35 53.81 8.35 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-1-221-Re 1078.07 9.3 50.14 5.03 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-1-222-Re 1076.77 15.93 55.95 9.6 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-1-223-Re 1073.82 15.28 52.2 8.56 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-2-226-Re 1115.46 20.46 73.64 16.8 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-2-227-Re 1112.76 18.94 65.26 13.75 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-2-228-Re 1100.29 20.38 67.14 15.05 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-2-229-Re 1096.36 19.46 63.08 13.46 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-2-230-Re 1088.95 19.78 67.16 14.46 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-2-231-Re 1082.31 19.8 67.39 14.44 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-3-233-Re 1082.94 16.15 51.5 9.01 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-3-234-Re 1091.97 15.75 57.11 9.82 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-3-235-Re 1110.48 19.13 76.73 16.3 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-3-237-Re 1089.17 19.25 67.54 14.16 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-3-238-Re 1074.97 17.9 56.02 10.78 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-5mM-100T-3-239-Re 1060.28 19.45 62.06 12.8 5 100 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-10mM-20T-1-241-Re 1074.49 16.01 40.17 6.91 10 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-10mM-20T-1-242-Re 1098.47 18.14 45.72 9.11 10 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-10mM-20T-1-243-Re 1085.41 11.49 36.68 4.58 10 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-10mM-20T-1-244-Re 1086.89 11.49 33.16 4.14 10 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-10mM-20T-1-245-Re 1100.94 10.97 40.08 4.84 10 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-10mM-20T-1-246-Re 1102.68 11.84 41.48 5.41 10 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-10mM-20T-1-247-Re 1108.17 13.51 42.67 6.39 10 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-10mM-20T-1-248-Re 1096.51 13.99 37.76 5.79 10 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-10mM-20T-2-249-Re 1011.97 5.57 39.85 2.25 10 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
iso-BAI-10mM-20T-2-250-Re 1074.14 10.5 42.78 4.82 10 20 201.05 1 1 1 0 27.64 17.6096 6 0.6312 0.5 2 12 4 0 0 1
